pid,interface,clip,label,position,listened_ms,liked,taste_match,relevance,replay,save,eval_composite,extraversion,agreeableness,conscientiousness,emot_stability,openness,rec_trust_reliance,openness_c,agreeableness_c,conscientiousness_c,emot_stability_c,extraversion_c,rec_trust_reliance_c,agr_group
R_5gNHIFx3l4t2QQP,Neutral,clip6,Recommended,3,31426,5,6,6,6,6,5.8,3.5,4,6,5.5,3.5,5.75,-1.5916666666666668,-0.6166666666666663,0.7000000000000002,0.6166666666666663,-0.5875000000000004,0.7854166666666664,Low agreeableness
R_6DCpVcgL1zBYle9,Spotify-style,clip1,New,1,NA,6,5,4,5,4,4.8,3.5,5,4.5,4.5,5,5.5,-0.09166666666666679,0.38333333333333375,-0.7999999999999998,-0.38333333333333375,-0.5875000000000004,0.5354166666666664,High agreeableness
R_6DCpVcgL1zBYle9,Spotify-style,clip2,None,6,NA,5,5,4,4,4,4.4,3.5,5,4.5,4.5,5,5.5,-0.09166666666666679,0.38333333333333375,-0.7999999999999998,-0.38333333333333375,-0.5875000000000004,0.5354166666666664,High agreeableness
R_6DCpVcgL1zBYle9,Spotify-style,clip3,New,4,NA,6,5,5,5,5,5.2,3.5,5,4.5,4.5,5,5.5,-0.09166666666666679,0.38333333333333375,-0.7999999999999998,-0.38333333333333375,-0.5875000000000004,0.5354166666666664,High agreeableness
R_6DCpVcgL1zBYle9,Spotify-style,clip4,None,2,NA,6,5,4,5,5,5,3.5,5,4.5,4.5,5,5.5,-0.09166666666666679,0.38333333333333375,-0.7999999999999998,-0.38333333333333375,-0.5875000000000004,0.5354166666666664,High agreeableness
R_6DCpVcgL1zBYle9,Spotify-style,clip5,Recommended,3,NA,6,4,4,4,4,4.4,3.5,5,4.5,4.5,5,5.5,-0.09166666666666679,0.38333333333333375,-0.7999999999999998,-0.38333333333333375,-0.5875000000000004,0.5354166666666664,High agreeableness
R_6DCpVcgL1zBYle9,Spotify-style,clip6,Recommended,5,NA,6,6,6,6,6,6,3.5,5,4.5,4.5,5,5.5,-0.09166666666666679,0.38333333333333375,-0.7999999999999998,-0.38333333333333375,-0.5875000000000004,0.5354166666666664,High agreeableness
R_8VqqrsnsFE5y8wN,AppleMusic-style,clip1,Recommended,1,31416,6,4,2,6,4,4.4,2,6.5,3,3,5,5.25,-0.09166666666666679,1.8833333333333337,-2.3,-1.8833333333333337,-2.0875000000000004,0.28541666666666643,High agreeableness
R_8VqqrsnsFE5y8wN,AppleMusic-style,clip2,None,2,31459,7,6,4,6,5,5.6,2,6.5,3,3,5,5.25,-0.09166666666666679,1.8833333333333337,-2.3,-1.8833333333333337,-2.0875000000000004,0.28541666666666643,High agreeableness
R_8VqqrsnsFE5y8wN,AppleMusic-style,clip3,New,3,31466,6,4,4,6,5,5,2,6.5,3,3,5,5.25,-0.09166666666666679,1.8833333333333337,-2.3,-1.8833333333333337,-2.0875000000000004,0.28541666666666643,High agreeableness
R_8VqqrsnsFE5y8wN,AppleMusic-style,clip4,New,5,31449,6,5,4,6,4,5,2,6.5,3,3,5,5.25,-0.09166666666666679,1.8833333333333337,-2.3,-1.8833333333333337,-2.0875000000000004,0.28541666666666643,High agreeableness
R_8VqqrsnsFE5y8wN,AppleMusic-style,clip5,None,4,31456,3,2,2,2,2,2.2,2,6.5,3,3,5,5.25,-0.09166666666666679,1.8833333333333337,-2.3,-1.8833333333333337,-2.0875000000000004,0.28541666666666643,High agreeableness
R_8VqqrsnsFE5y8wN,AppleMusic-style,clip6,Recommended,6,31457,2,2,2,2,1,1.8,2,6.5,3,3,5,5.25,-0.09166666666666679,1.8833333333333337,-2.3,-1.8833333333333337,-2.0875000000000004,0.28541666666666643,High agreeableness
R_8f25Q9knSfKmRpL,Neutral,clip1,Recommended,6,31327,6,6,6,6,6,6,5,5.5,5.5,3.5,5.5,6,0.4083333333333332,0.8833333333333337,0.20000000000000018,-1.3833333333333337,0.9124999999999996,1.0354166666666664,High agreeableness
R_8f25Q9knSfKmRpL,Neutral,clip2,None,2,31327,5,4,3,4,3,3.8,5,5.5,5.5,3.5,5.5,6,0.4083333333333332,0.8833333333333337,0.20000000000000018,-1.3833333333333337,0.9124999999999996,1.0354166666666664,High agreeableness
R_8f25Q9knSfKmRpL,Neutral,clip3,New,5,31308,6,6,5,6,6,5.8,5,5.5,5.5,3.5,5.5,6,0.4083333333333332,0.8833333333333337,0.20000000000000018,-1.3833333333333337,0.9124999999999996,1.0354166666666664,High agreeableness
R_8f25Q9knSfKmRpL,Neutral,clip4,Recommended,4,31326,6,5,4,5,5,5,5,5.5,5.5,3.5,5.5,6,0.4083333333333332,0.8833333333333337,0.20000000000000018,-1.3833333333333337,0.9124999999999996,1.0354166666666664,High agreeableness
R_8f25Q9knSfKmRpL,Neutral,clip5,None,3,31326,5,5,4,5,5,4.8,5,5.5,5.5,3.5,5.5,6,0.4083333333333332,0.8833333333333337,0.20000000000000018,-1.3833333333333337,0.9124999999999996,1.0354166666666664,High agreeableness
R_8f25Q9knSfKmRpL,Neutral,clip6,New,1,31324,6,5,4,5,4,4.8,5,5.5,5.5,3.5,5.5,6,0.4083333333333332,0.8833333333333337,0.20000000000000018,-1.3833333333333337,0.9124999999999996,1.0354166666666664,High agreeableness
R_8Cr8pUS3ah1pR1v,Spotify-style,clip1,New,4,31692,6,6,5,5,5,5.4,3.5,4,6,5,4,4.75,-1.0916666666666668,-0.6166666666666663,0.7000000000000002,0.11666666666666625,-0.5875000000000004,-0.21458333333333357,Low agreeableness
R_8Cr8pUS3ah1pR1v,Spotify-style,clip2,Recommended,3,31695,4,4,3,4,3,3.6,3.5,4,6,5,4,4.75,-1.0916666666666668,-0.6166666666666663,0.7000000000000002,0.11666666666666625,-0.5875000000000004,-0.21458333333333357,Low agreeableness
R_8Cr8pUS3ah1pR1v,Spotify-style,clip3,Recommended,6,31692,2,3,2,3,3,2.6,3.5,4,6,5,4,4.75,-1.0916666666666668,-0.6166666666666663,0.7000000000000002,0.11666666666666625,-0.5875000000000004,-0.21458333333333357,Low agreeableness
R_8Cr8pUS3ah1pR1v,Spotify-style,clip4,New,1,31744,5,5,4,6,4,4.8,3.5,4,6,5,4,4.75,-1.0916666666666668,-0.6166666666666663,0.7000000000000002,0.11666666666666625,-0.5875000000000004,-0.21458333333333357,Low agreeableness
R_8Cr8pUS3ah1pR1v,Spotify-style,clip5,None,2,31690,3,3,2,4,3,3,3.5,4,6,5,4,4.75,-1.0916666666666668,-0.6166666666666663,0.7000000000000002,0.11666666666666625,-0.5875000000000004,-0.21458333333333357,Low agreeableness
R_8Cr8pUS3ah1pR1v,Spotify-style,clip6,None,5,31674,6,5,6,6,5,5.6,3.5,4,6,5,4,4.75,-1.0916666666666668,-0.6166666666666663,0.7000000000000002,0.11666666666666625,-0.5875000000000004,-0.21458333333333357,Low agreeableness
R_7b2XHy5ayfQPjFx,Neutral,clip1,New,4,31306,1,1,1,1,1,1,4,3,4,5,3.5,5,-1.5916666666666668,-1.6166666666666663,-1.2999999999999998,0.11666666666666625,-0.08750000000000036,0.03541666666666643,Low agreeableness
R_7b2XHy5ayfQPjFx,Neutral,clip2,Recommended,1,31328,1,1,1,1,1,1,4,3,4,5,3.5,5,-1.5916666666666668,-1.6166666666666663,-1.2999999999999998,0.11666666666666625,-0.08750000000000036,0.03541666666666643,Low agreeableness
R_7b2XHy5ayfQPjFx,Neutral,clip3,New,5,31311,1,1,1,1,1,1,4,3,4,5,3.5,5,-1.5916666666666668,-1.6166666666666663,-1.2999999999999998,0.11666666666666625,-0.08750000000000036,0.03541666666666643,Low agreeableness
R_7b2XHy5ayfQPjFx,Neutral,clip4,None,7,16647,1,1,1,1,1,1,4,3,4,5,3.5,5,-1.5916666666666668,-1.6166666666666663,-1.2999999999999998,0.11666666666666625,-0.08750000000000036,0.03541666666666643,Low agreeableness
R_7b2XHy5ayfQPjFx,Neutral,clip5,None,3,27172,1,1,1,1,1,1,4,3,4,5,3.5,5,-1.5916666666666668,-1.6166666666666663,-1.2999999999999998,0.11666666666666625,-0.08750000000000036,0.03541666666666643,Low agreeableness
R_7b2XHy5ayfQPjFx,Neutral,clip6,Recommended,2,2803,1,1,1,1,1,1,4,3,4,5,3.5,5,-1.5916666666666668,-1.6166666666666663,-1.2999999999999998,0.11666666666666625,-0.08750000000000036,0.03541666666666643,Low agreeableness
R_21hVaOcPpwwFgHm,AppleMusic-style,clip1,New,5,4719,5,5,4,5,4,4.6,6.5,3.5,5,6,6,4.5,0.9083333333333332,-1.1166666666666663,-0.2999999999999998,1.1166666666666663,2.4124999999999996,-0.46458333333333357,Low agreeableness
R_21hVaOcPpwwFgHm,AppleMusic-style,clip2,Recommended,2,31691,4,4,3,4,3,3.6,6.5,3.5,5,6,6,4.5,0.9083333333333332,-1.1166666666666663,-0.2999999999999998,1.1166666666666663,2.4124999999999996,-0.46458333333333357,Low agreeableness
R_21hVaOcPpwwFgHm,AppleMusic-style,clip3,New,1,31666,5,5,4,5,5,4.8,6.5,3.5,5,6,6,4.5,0.9083333333333332,-1.1166666666666663,-0.2999999999999998,1.1166666666666663,2.4124999999999996,-0.46458333333333357,Low agreeableness
R_21hVaOcPpwwFgHm,AppleMusic-style,clip4,None,4,2659,6,5,3,5,5,4.8,6.5,3.5,5,6,6,4.5,0.9083333333333332,-1.1166666666666663,-0.2999999999999998,1.1166666666666663,2.4124999999999996,-0.46458333333333357,Low agreeableness
R_21hVaOcPpwwFgHm,AppleMusic-style,clip5,None,6,3648,3,3,1,4,2,2.6,6.5,3.5,5,6,6,4.5,0.9083333333333332,-1.1166666666666663,-0.2999999999999998,1.1166666666666663,2.4124999999999996,-0.46458333333333357,Low agreeableness
R_21hVaOcPpwwFgHm,AppleMusic-style,clip6,Recommended,3,9482,4,4,2,3,3,3.2,6.5,3.5,5,6,6,4.5,0.9083333333333332,-1.1166666666666663,-0.2999999999999998,1.1166666666666663,2.4124999999999996,-0.46458333333333357,Low agreeableness
R_1qguwpvoc3i12oI,Neutral,clip1,New,4,31675,4,3,3,4,2,3.2,5.5,5,3.5,5.5,5.5,4.25,0.4083333333333332,0.38333333333333375,-1.7999999999999998,0.6166666666666663,1.4124999999999996,-0.7145833333333336,High agreeableness
R_1qguwpvoc3i12oI,Neutral,clip2,None,6,31668,5,4,3,4,2,3.6,5.5,5,3.5,5.5,5.5,4.25,0.4083333333333332,0.38333333333333375,-1.7999999999999998,0.6166666666666663,1.4124999999999996,-0.7145833333333336,High agreeableness
R_1qguwpvoc3i12oI,Neutral,clip3,Recommended,1,31669,3,2,3,2,2,2.4,5.5,5,3.5,5.5,5.5,4.25,0.4083333333333332,0.38333333333333375,-1.7999999999999998,0.6166666666666663,1.4124999999999996,-0.7145833333333336,High agreeableness
R_1qguwpvoc3i12oI,Neutral,clip4,New,2,31667,5,5,4,5,4,4.6,5.5,5,3.5,5.5,5.5,4.25,0.4083333333333332,0.38333333333333375,-1.7999999999999998,0.6166666666666663,1.4124999999999996,-0.7145833333333336,High agreeableness
R_1qguwpvoc3i12oI,Neutral,clip5,Recommended,3,31642,3,3,2,4,3,3,5.5,5,3.5,5.5,5.5,4.25,0.4083333333333332,0.38333333333333375,-1.7999999999999998,0.6166666666666663,1.4124999999999996,-0.7145833333333336,High agreeableness
R_1qguwpvoc3i12oI,Neutral,clip6,None,5,31674,5,4,3,4,3,3.8,5.5,5,3.5,5.5,5.5,4.25,0.4083333333333332,0.38333333333333375,-1.7999999999999998,0.6166666666666663,1.4124999999999996,-0.7145833333333336,High agreeableness
R_8012EMfvx1OP383,AppleMusic-style,clip1,None,4,31738,4,2,2,2,1,2.2,4.5,5,5.5,5,5,5.5,-0.09166666666666679,0.38333333333333375,0.20000000000000018,0.11666666666666625,0.41249999999999964,0.5354166666666664,High agreeableness
R_8012EMfvx1OP383,AppleMusic-style,clip2,None,6,31695,4,3,2,2,2,2.6,4.5,5,5.5,5,5,5.5,-0.09166666666666679,0.38333333333333375,0.20000000000000018,0.11666666666666625,0.41249999999999964,0.5354166666666664,High agreeableness
R_8012EMfvx1OP383,AppleMusic-style,clip3,Recommended,1,31679,6,5,4,5,5,5,4.5,5,5.5,5,5,5.5,-0.09166666666666679,0.38333333333333375,0.20000000000000018,0.11666666666666625,0.41249999999999964,0.5354166666666664,High agreeableness
R_8012EMfvx1OP383,AppleMusic-style,clip4,New,2,31700,2,2,2,2,2,2,4.5,5,5.5,5,5,5.5,-0.09166666666666679,0.38333333333333375,0.20000000000000018,0.11666666666666625,0.41249999999999964,0.5354166666666664,High agreeableness
R_8012EMfvx1OP383,AppleMusic-style,clip5,Recommended,3,31707,2,1,2,2,1,1.6,4.5,5,5.5,5,5,5.5,-0.09166666666666679,0.38333333333333375,0.20000000000000018,0.11666666666666625,0.41249999999999964,0.5354166666666664,High agreeableness
R_8012EMfvx1OP383,AppleMusic-style,clip6,New,5,31683,6,5,5,6,6,5.6,4.5,5,5.5,5,5,5.5,-0.09166666666666679,0.38333333333333375,0.20000000000000018,0.11666666666666625,0.41249999999999964,0.5354166666666664,High agreeableness
R_80GzZc9rqI3H1xw,Neutral,clip1,New,1,37207,7,6,7,7,7,6.8,5.5,4.5,6.5,4.5,7,6.25,1.9083333333333332,-0.11666666666666625,1.2000000000000002,-0.38333333333333375,1.4124999999999996,1.2854166666666664,High agreeableness
R_80GzZc9rqI3H1xw,Neutral,clip2,None,2,31594,5,3,3,4,4,3.8,5.5,4.5,6.5,4.5,7,6.25,1.9083333333333332,-0.11666666666666625,1.2000000000000002,-0.38333333333333375,1.4124999999999996,1.2854166666666664,High agreeableness
R_80GzZc9rqI3H1xw,Neutral,clip3,Recommended,5,31592,5,5,5,4,4,4.6,5.5,4.5,6.5,4.5,7,6.25,1.9083333333333332,-0.11666666666666625,1.2000000000000002,-0.38333333333333375,1.4124999999999996,1.2854166666666664,High agreeableness
R_80GzZc9rqI3H1xw,Neutral,clip4,None,6,31672,6,4,4,5,4,4.6,5.5,4.5,6.5,4.5,7,6.25,1.9083333333333332,-0.11666666666666625,1.2000000000000002,-0.38333333333333375,1.4124999999999996,1.2854166666666664,High agreeableness
R_80GzZc9rqI3H1xw,Neutral,clip5,New,4,31608,3,3,3,3,1,2.6,5.5,4.5,6.5,4.5,7,6.25,1.9083333333333332,-0.11666666666666625,1.2000000000000002,-0.38333333333333375,1.4124999999999996,1.2854166666666664,High agreeableness
R_80GzZc9rqI3H1xw,Neutral,clip6,Recommended,3,31682,7,6,6,7,7,6.6,5.5,4.5,6.5,4.5,7,6.25,1.9083333333333332,-0.11666666666666625,1.2000000000000002,-0.38333333333333375,1.4124999999999996,1.2854166666666664,High agreeableness
R_278wLaUi4mRz1lh,Spotify-style,clip1,New,2,31660,3,2,2,2,2,2.2,2.5,4.5,6.5,4.5,5.5,3.5,0.4083333333333332,-0.11666666666666625,1.2000000000000002,-0.38333333333333375,-1.5875000000000004,-1.4645833333333336,High agreeableness
R_278wLaUi4mRz1lh,Spotify-style,clip2,Recommended,5,31682,3,2,2,4,4,3,2.5,4.5,6.5,4.5,5.5,3.5,0.4083333333333332,-0.11666666666666625,1.2000000000000002,-0.38333333333333375,-1.5875000000000004,-1.4645833333333336,High agreeableness
R_278wLaUi4mRz1lh,Spotify-style,clip3,Recommended,3,31751,5,4,2,5,5,4.2,2.5,4.5,6.5,4.5,5.5,3.5,0.4083333333333332,-0.11666666666666625,1.2000000000000002,-0.38333333333333375,-1.5875000000000004,-1.4645833333333336,High agreeableness
R_278wLaUi4mRz1lh,Spotify-style,clip4,None,6,31670,2,2,2,2,2,2,2.5,4.5,6.5,4.5,5.5,3.5,0.4083333333333332,-0.11666666666666625,1.2000000000000002,-0.38333333333333375,-1.5875000000000004,-1.4645833333333336,High agreeableness
R_278wLaUi4mRz1lh,Spotify-style,clip5,None,4,31669,2,2,2,2,2,2,2.5,4.5,6.5,4.5,5.5,3.5,0.4083333333333332,-0.11666666666666625,1.2000000000000002,-0.38333333333333375,-1.5875000000000004,-1.4645833333333336,High agreeableness
R_278wLaUi4mRz1lh,Spotify-style,clip6,New,1,31677,3,2,1,3,2,2.2,2.5,4.5,6.5,4.5,5.5,3.5,0.4083333333333332,-0.11666666666666625,1.2000000000000002,-0.38333333333333375,-1.5875000000000004,-1.4645833333333336,High agreeableness
R_2s6NZtcwVX4P9xi,Neutral,clip1,Recommended,5,12058,5,5,4,5,5,4.8,2.5,4,6.5,6,4.5,6.5,-0.5916666666666668,-0.6166666666666663,1.2000000000000002,1.1166666666666663,-1.5875000000000004,1.5354166666666664,Low agreeableness
R_2s6NZtcwVX4P9xi,Neutral,clip2,New,3,12597,6,6,5,6,5,5.6,2.5,4,6.5,6,4.5,6.5,-0.5916666666666668,-0.6166666666666663,1.2000000000000002,1.1166666666666663,-1.5875000000000004,1.5354166666666664,Low agreeableness
R_2s6NZtcwVX4P9xi,Neutral,clip3,None,1,16797,6,6,4,5,4,5,2.5,4,6.5,6,4.5,6.5,-0.5916666666666668,-0.6166666666666663,1.2000000000000002,1.1166666666666663,-1.5875000000000004,1.5354166666666664,Low agreeableness
R_2s6NZtcwVX4P9xi,Neutral,clip4,Recommended,2,8996,6,5,4,6,5,5.2,2.5,4,6.5,6,4.5,6.5,-0.5916666666666668,-0.6166666666666663,1.2000000000000002,1.1166666666666663,-1.5875000000000004,1.5354166666666664,Low agreeableness
R_2s6NZtcwVX4P9xi,Neutral,clip5,None,6,11358,6,6,4,5,5,5.2,2.5,4,6.5,6,4.5,6.5,-0.5916666666666668,-0.6166666666666663,1.2000000000000002,1.1166666666666663,-1.5875000000000004,1.5354166666666664,Low agreeableness
R_2s6NZtcwVX4P9xi,Neutral,clip6,New,4,4531,5,6,5,5,5,5.2,2.5,4,6.5,6,4.5,6.5,-0.5916666666666668,-0.6166666666666663,1.2000000000000002,1.1166666666666663,-1.5875000000000004,1.5354166666666664,Low agreeableness
R_8B3UNNJlQ5eMbSP,Spotify-style,clip1,Recommended,3,9802,6,6,5,6,6,5.8,2.5,4,6.5,6.5,4.5,6.5,-0.5916666666666668,-0.6166666666666663,1.2000000000000002,1.6166666666666663,-1.5875000000000004,1.5354166666666664,Low agreeableness
R_8B3UNNJlQ5eMbSP,Spotify-style,clip2,None,4,11165,5,5,5,6,5,5.2,2.5,4,6.5,6.5,4.5,6.5,-0.5916666666666668,-0.6166666666666663,1.2000000000000002,1.6166666666666663,-1.5875000000000004,1.5354166666666664,Low agreeableness
R_8B3UNNJlQ5eMbSP,Spotify-style,clip3,New,6,11941,5,5,5,5,5,5,2.5,4,6.5,6.5,4.5,6.5,-0.5916666666666668,-0.6166666666666663,1.2000000000000002,1.6166666666666663,-1.5875000000000004,1.5354166666666664,Low agreeableness
R_8B3UNNJlQ5eMbSP,Spotify-style,clip4,New,1,8020,6,5,5,6,5,5.4,2.5,4,6.5,6.5,4.5,6.5,-0.5916666666666668,-0.6166666666666663,1.2000000000000002,1.6166666666666663,-1.5875000000000004,1.5354166666666664,Low agreeableness
R_8B3UNNJlQ5eMbSP,Spotify-style,clip5,None,5,11900,6,6,5,6,6,5.8,2.5,4,6.5,6.5,4.5,6.5,-0.5916666666666668,-0.6166666666666663,1.2000000000000002,1.6166666666666663,-1.5875000000000004,1.5354166666666664,Low agreeableness
R_8B3UNNJlQ5eMbSP,Spotify-style,clip6,Recommended,2,12836,5,6,6,6,5,5.6,2.5,4,6.5,6.5,4.5,6.5,-0.5916666666666668,-0.6166666666666663,1.2000000000000002,1.6166666666666663,-1.5875000000000004,1.5354166666666664,Low agreeableness
R_8iiCsp353aW8lbP,AppleMusic-style,clip1,None,6,20520,4,3,3,3,3,3.2,2.5,4,5.5,4.5,4.5,4.5,-0.5916666666666668,-0.6166666666666663,0.20000000000000018,-0.38333333333333375,-1.5875000000000004,-0.46458333333333357,Low agreeableness
R_8iiCsp353aW8lbP,AppleMusic-style,clip2,Recommended,4,25120,5,5,4,5,5,4.8,2.5,4,5.5,4.5,4.5,4.5,-0.5916666666666668,-0.6166666666666663,0.20000000000000018,-0.38333333333333375,-1.5875000000000004,-0.46458333333333357,Low agreeableness
R_8iiCsp353aW8lbP,AppleMusic-style,clip3,New,2,27922,5,4,5,5,4,4.6,2.5,4,5.5,4.5,4.5,4.5,-0.5916666666666668,-0.6166666666666663,0.20000000000000018,-0.38333333333333375,-1.5875000000000004,-0.46458333333333357,Low agreeableness
R_8iiCsp353aW8lbP,AppleMusic-style,clip4,New,1,31809,6,5,5,6,5,5.4,2.5,4,5.5,4.5,4.5,4.5,-0.5916666666666668,-0.6166666666666663,0.20000000000000018,-0.38333333333333375,-1.5875000000000004,-0.46458333333333357,Low agreeableness
R_8iiCsp353aW8lbP,AppleMusic-style,clip5,None,3,16899,4,4,3,4,3,3.6,2.5,4,5.5,4.5,4.5,4.5,-0.5916666666666668,-0.6166666666666663,0.20000000000000018,-0.38333333333333375,-1.5875000000000004,-0.46458333333333357,Low agreeableness
R_8iiCsp353aW8lbP,AppleMusic-style,clip6,Recommended,5,16556,3,3,3,3,3,3,2.5,4,5.5,4.5,4.5,4.5,-0.5916666666666668,-0.6166666666666663,0.20000000000000018,-0.38333333333333375,-1.5875000000000004,-0.46458333333333357,Low agreeableness
R_8wi01coC8zW94Hv,Spotify-style,clip1,New,7,32012,6,6,5,7,7,6.2,5,4,5.5,5,4,5.5,-1.0916666666666668,-0.6166666666666663,0.20000000000000018,0.11666666666666625,0.9124999999999996,0.5354166666666664,Low agreeableness
R_8wi01coC8zW94Hv,Spotify-style,clip2,New,1,31863,6,5,4,6,6,5.4,5,4,5.5,5,4,5.5,-1.0916666666666668,-0.6166666666666663,0.20000000000000018,0.11666666666666625,0.9124999999999996,0.5354166666666664,Low agreeableness
R_8wi01coC8zW94Hv,Spotify-style,clip3,None,3,31831,6,6,5,6,6,5.8,5,4,5.5,5,4,5.5,-1.0916666666666668,-0.6166666666666663,0.20000000000000018,0.11666666666666625,0.9124999999999996,0.5354166666666664,Low agreeableness
R_8wi01coC8zW94Hv,Spotify-style,clip4,Recommended,2,31862,4,4,4,2,3,3.4,5,4,5.5,5,4,5.5,-1.0916666666666668,-0.6166666666666663,0.20000000000000018,0.11666666666666625,0.9124999999999996,0.5354166666666664,Low agreeableness
R_8wi01coC8zW94Hv,Spotify-style,clip5,None,4,31747,5,4,4,5,4,4.4,5,4,5.5,5,4,5.5,-1.0916666666666668,-0.6166666666666663,0.20000000000000018,0.11666666666666625,0.9124999999999996,0.5354166666666664,Low agreeableness
R_8wi01coC8zW94Hv,Spotify-style,clip6,Recommended,5,31858,5,4,4,5,5,4.6,5,4,5.5,5,4,5.5,-1.0916666666666668,-0.6166666666666663,0.20000000000000018,0.11666666666666625,0.9124999999999996,0.5354166666666664,Low agreeableness
R_8pG6R3OPDPSOSQ7,AppleMusic-style,clip1,Recommended,2,10375,6,6,6,6,6,6,6,6,5.5,6,6,6.5,0.9083333333333332,1.3833333333333337,0.20000000000000018,1.1166666666666663,1.9124999999999996,1.5354166666666664,High agreeableness
R_8pG6R3OPDPSOSQ7,AppleMusic-style,clip2,Recommended,5,21417,6,6,6,6,5,5.8,6,6,5.5,6,6,6.5,0.9083333333333332,1.3833333333333337,0.20000000000000018,1.1166666666666663,1.9124999999999996,1.5354166666666664,High agreeableness
R_8pG6R3OPDPSOSQ7,AppleMusic-style,clip3,None,4,22625,6,6,5,6,5,5.6,6,6,5.5,6,6,6.5,0.9083333333333332,1.3833333333333337,0.20000000000000018,1.1166666666666663,1.9124999999999996,1.5354166666666664,High agreeableness
R_8pG6R3OPDPSOSQ7,AppleMusic-style,clip4,New,3,13078,6,6,6,6,6,6,6,6,5.5,6,6,6.5,0.9083333333333332,1.3833333333333337,0.20000000000000018,1.1166666666666663,1.9124999999999996,1.5354166666666664,High agreeableness
R_8pG6R3OPDPSOSQ7,AppleMusic-style,clip5,None,6,10964,5,5,5,6,5,5.2,6,6,5.5,6,6,6.5,0.9083333333333332,1.3833333333333337,0.20000000000000018,1.1166666666666663,1.9124999999999996,1.5354166666666664,High agreeableness
R_8pG6R3OPDPSOSQ7,AppleMusic-style,clip6,New,1,12871,6,6,6,6,5,5.8,6,6,5.5,6,6,6.5,0.9083333333333332,1.3833333333333337,0.20000000000000018,1.1166666666666663,1.9124999999999996,1.5354166666666664,High agreeableness
